"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","NotWorkingYears","YearsAtOtherCompanies","HazardRatio_CoxPH","Hazard_RSF_Current","Hazard_RSF_0","Hazard_RSF_1","Hazard_RSF_2","Hazard_RSF_3","Hazard_RSF_4","Hazard_RSF_5","Hazard_RSF_in_5_Years","Hazard_RSF_6"
36,FALSE,"Non-Travel",1351,"Research & Development",9,4,"Life Sciences",1,1949,1,"Male",66,4,1,"Laboratory Technician",2,"Married",2810,9238,1,TRUE,FALSE,22,4,2,80,0,5,3,3,5,4,0,2,31,0,7.28793246052755,0.0178907437333994,0.0178907437333994,0.0178907437333994,0.143755812230331,0.210085143064615,0.265686716714563,0.354214053541823,0.354214053541823,0.407202259780029
34,FALSE,"Travel_Rarely",937,"Sales",1,3,"Marketing",1,1950,1,"Male",32,3,3,"Sales Executive",4,"Single",9888,6770,1,TRUE,FALSE,21,4,1,80,0,14,3,2,14,8,2,1,20,0,6.43556510954931,0.0256249703825387,0.0256249703825387,0.0256249703825387,0.0621076509653019,0.0939043594709719,0.124042996547689,0.201208509855618,0.201208509855618,0.24342717393148
34,FALSE,"Travel_Rarely",1239,"Sales",13,4,"Medical",1,1951,4,"Male",39,3,3,"Sales Executive",3,"Divorced",8628,22914,1,TRUE,FALSE,18,3,3,80,1,9,2,2,8,7,1,1,25,1,2.44468180820988,0,0,0,0.00146794871794872,0.00219546194546195,0.00577619787619787,0.0131232825103534,0.0131232825103534,0.0131232825103534
29,FALSE,"Travel_Rarely",136,"Research & Development",1,3,"Life Sciences",1,1954,1,"Male",89,3,2,"Healthcare Representative",1,"Married",5373,6225,0,TRUE,FALSE,12,3,1,80,1,6,5,2,5,3,0,2,23,1,1.15229827607796,0,0,0,0.0206769209584859,0.027207741064306,0.0292477843543493,0.0343891984957634,0.0343891984957634,0.0353891984957634
32,FALSE,"Non-Travel",1146,"Research & Development",15,4,"Medical",1,1955,3,"Female",34,3,2,"Healthcare Representative",4,"Divorced",6667,16542,5,TRUE,FALSE,18,3,2,80,1,9,6,3,5,1,1,2,23,4,0.972508955468153,0,0,0,0.000769230769230769,0.000769230769230769,0.000769230769230769,0.00306360306360306,0.00306360306360306,0.00417471417471417
31,FALSE,"Travel_Frequently",1125,"Research & Development",1,3,"Life Sciences",1,1956,4,"Male",48,1,2,"Research Scientist",1,"Married",5003,5771,1,TRUE,FALSE,21,4,2,80,0,10,6,3,10,8,8,7,21,0,3.82749588378156,0.000476190476190476,0.000476190476190476,0.000476190476190476,0.00143073593073593,0.00605697957013747,0.00605697957013747,0.00914142698546723,0.00914142698546723,0.0109747603188006
38,FALSE,"Travel_Rarely",1404,"Sales",1,3,"Life Sciences",1,1961,1,"Male",59,2,1,"Sales Representative",1,"Single",2858,11473,4,TRUE,FALSE,14,3,1,80,0,20,3,2,1,0,0,0,18,19,29.0558903534739,0.02123341620827,0.02123341620827,0.02123341620827,0.157286222862288,0.234325241334356,0.377753475037358,0.437954634988517,0.437954634988517,0.596733134267017
35,FALSE,"Travel_Rarely",1224,"Sales",7,4,"Life Sciences",1,1962,3,"Female",55,3,2,"Sales Executive",4,"Married",5204,13586,1,TRUE,TRUE,11,3,4,80,0,10,2,3,10,8,0,9,25,0,10.0883230224839,0.032255389217418,0.032255389217418,0.032255389217418,0.0452158333444703,0.0691409949164536,0.0717351415106002,0.0758307764312351,0.0758307764312351,0.0904975150634469
27,FALSE,"Travel_Rarely",954,"Sales",9,3,"Marketing",1,1965,4,"Male",44,3,2,"Sales Executive",4,"Single",4105,5099,1,TRUE,FALSE,14,3,1,80,0,7,5,3,7,7,0,7,20,0,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.0018448275862069,0.0104386367823794,0.0161897044132424,0.0199693496046523,0.0199693496046523,0.0205943496046523
32,FALSE,"Travel_Rarely",1373,"Research & Development",5,4,"Life Sciences",1,1966,4,"Male",56,2,2,"Manufacturing Director",4,"Single",9679,10138,8,TRUE,FALSE,24,4,2,80,0,8,1,3,1,0,0,0,24,7,2.44247097848573,4e-04,4e-04,4e-04,0.00460911330049261,0.00635341971871207,0.00635341971871207,0.00988182595300066,0.00988182595300066,0.010715159286334
31,TRUE,"Travel_Frequently",754,"Sales",26,4,"Marketing",1,1967,1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,TRUE,TRUE,11,3,3,80,0,10,4,3,10,7,0,8,21,0,10.0883230224839,0.0412706728717216,0.0412706728717216,0.0412706728717216,0.108834071434297,0.172348708661136,0.193756455712846,0.219242692257519,0.219242692257519,0.330954845227715
53,TRUE,"Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,1968,1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,TRUE,TRUE,13,3,2,80,0,15,2,2,2,2,2,2,38,13,19.5584873647446,0.0446399852267845,0.0446399852267845,0.0446399852267845,0.116363722771477,0.211336779928247,0.230159639645069,0.249090263544734,0.249090263544734,0.357728464924724
54,FALSE,"Travel_Rarely",155,"Research & Development",9,2,"Life Sciences",1,1969,1,"Female",67,3,2,"Research Scientist",3,"Married",2897,22474,3,TRUE,FALSE,11,3,3,80,2,9,6,2,4,3,2,3,45,5,2.9144808830803,0.000384615384615385,0.000384615384615385,0.000384615384615385,0.0293628754830853,0.0376508881950111,0.0410471853103484,0.0446629861761493,0.0446629861761493,0.0453296528428159
33,FALSE,"Travel_Frequently",1303,"Research & Development",7,2,"Life Sciences",1,1970,4,"Male",36,3,2,"Healthcare Representative",3,"Divorced",5968,18079,1,TRUE,FALSE,20,4,3,80,3,9,2,3,9,7,2,8,24,0,0.740525619203535,0,0,0,0.00574180799072103,0.0100177256276227,0.0145502525972206,0.0151058081527761,0.0151058081527761,0.0193889278108958
43,FALSE,"Travel_Rarely",574,"Research & Development",11,3,"Life Sciences",1,1971,1,"Male",30,3,3,"Healthcare Representative",3,"Married",7510,16873,1,TRUE,FALSE,17,3,2,80,1,10,1,3,10,9,0,9,33,0,1.15229827607796,0.000824915824915825,0.000824915824915825,0.000824915824915825,0.0229933637169017,0.0264335753571134,0.0284736186471567,0.0325425127160507,0.0325425127160507,0.0336536238271618
55,FALSE,"Travel_Rarely",189,"Human Resources",26,4,"Human Resources",1,1973,3,"Male",71,4,5,"Manager",2,"Married",19636,25811,4,TRUE,TRUE,18,3,1,80,1,35,0,3,10,9,1,4,20,25,1.03676493060099,0,0,0,0.00121519795657727,0.00121519795657727,0.0040673221395838,0.0052437927278191,0.0052437927278191,0.0595885613773057
31,FALSE,"Travel_Rarely",1276,"Research & Development",2,1,"Medical",1,1974,4,"Female",59,1,1,"Laboratory Technician",4,"Divorced",1129,17536,1,TRUE,TRUE,11,3,3,80,3,1,4,3,1,0,0,0,30,0,12.4208503619833,0.110820283389786,0.110820283389786,0.110820283389786,0.428340764678712,0.468806865356501,0.566280934373139,0.60408217479938,0.60408217479938,0.719133984101189
39,FALSE,"Travel_Rarely",119,"Sales",15,4,"Marketing",1,1975,2,"Male",77,3,4,"Sales Executive",1,"Single",13341,25098,0,TRUE,FALSE,12,3,1,80,0,21,3,3,20,8,11,10,18,1,6.43556510954931,0.00141564385271479,0.00141564385271479,0.00141564385271479,0.0288392743353716,0.0384426848137821,0.0422217478560031,0.0470990089964221,0.0470990089964221,0.0484015300048255
42,FALSE,"Non-Travel",335,"Research & Development",23,2,"Life Sciences",1,1976,4,"Male",37,2,2,"Research Scientist",3,"Single",4332,14811,1,TRUE,FALSE,12,3,4,80,0,20,2,3,20,9,3,7,22,0,7.4204632142243,0,0,0,0.00112121212121212,0.00237121212121212,0.00292676767676768,0.00530176767676768,0.00530176767676768,0.00592676767676768
31,FALSE,"Non-Travel",697,"Research & Development",10,3,"Medical",1,1979,3,"Female",40,3,3,"Research Director",3,"Married",11031,26862,4,TRUE,FALSE,20,4,3,80,1,13,2,4,11,7,4,8,18,2,0.182314836703639,0,0,0,0.000801282051282051,0.000801282051282051,0.00295767638158942,0.00348399217106311,0.00348399217106311,0.00425322294029388
54,FALSE,"Travel_Rarely",157,"Research & Development",10,3,"Medical",1,1980,3,"Female",77,3,2,"Manufacturing Director",1,"Single",4440,25198,6,TRUE,TRUE,19,3,4,80,0,9,3,3,5,2,1,4,45,4,7.42297482168029,0.0097404246690998,0.00974042466909981,0.00974042466909981,0.0221570946335958,0.0262397702699799,0.0276326274128371,0.0313889405441502,0.0313889405441502,0.0357326980937901
24,FALSE,"Travel_Rarely",771,"Research & Development",1,2,"Life Sciences",1,1981,2,"Male",45,2,2,"Healthcare Representative",3,"Single",4617,14120,1,TRUE,FALSE,12,3,2,80,0,4,2,2,4,3,1,2,20,0,2.56010605614069,0,0,0,0.0222530274278038,0.0282147740145504,0.034320713682561,0.0496567688233341,0.0496567688233341,0.0524345466011119
23,FALSE,"Travel_Rarely",571,"Research & Development",12,2,"Other",1,1982,4,"Male",78,3,1,"Laboratory Technician",4,"Single",2647,13672,1,TRUE,FALSE,13,3,3,80,0,5,6,4,5,2,1,4,18,0,14.1292992528747,0.0208932008417783,0.0208932008417783,0.0208932008417783,0.0953215752532459,0.111146090749117,0.14272942408245,0.153532745760772,0.153532745760772,0.234515041243068
40,FALSE,"Travel_Frequently",692,"Research & Development",11,3,"Technical Degree",1,1985,4,"Female",73,3,2,"Laboratory Technician",3,"Married",6323,26849,1,TRUE,FALSE,11,3,1,80,1,10,2,4,10,9,9,4,30,0,6.35956746097491,0,0,0,0.00601874236874237,0.00647328782328782,0.00785856920856921,0.00829335181726486,0.00829335181726486,0.00965081788061328
25,FALSE,"Travel_Rarely",309,"Human Resources",2,3,"Human Resources",1,1987,3,"Female",82,3,1,"Human Resources",2,"Married",2187,19655,4,TRUE,FALSE,14,3,3,80,0,6,3,3,2,0,1,2,19,4,7.12862579205799,0.0109515740745476,0.0109515740745476,0.0109515740745476,0.076753092747267,0.102013853471415,0.120770688741408,0.128210915181634,0.128210915181634,0.160127581848301
30,FALSE,"Travel_Rarely",911,"Research & Development",1,2,"Medical",1,1989,4,"Male",76,3,1,"Laboratory Technician",2,"Married",3748,4077,1,TRUE,FALSE,13,3,3,80,0,12,6,2,12,8,1,7,18,0,7.28793246052755,0.0102937376396542,0.0102937376396542,0.0102937376396542,0.03699468173726,0.0740217327052417,0.0784492537136451,0.0832409203803118,0.0832409203803118,0.137869058581979
25,FALSE,"Travel_Rarely",977,"Research & Development",2,1,"Other",1,1992,4,"Male",57,3,1,"Laboratory Technician",3,"Divorced",3977,7298,6,TRUE,TRUE,19,3,3,80,1,7,2,2,2,2,0,2,18,5,16.3119112942378,0.00553566155095391,0.00553566155095391,0.00553566155095391,0.0790445796106678,0.113914950678929,0.151511834788971,0.183640284555579,0.183640284555579,0.285610429606606
47,FALSE,"Travel_Rarely",1180,"Research & Development",25,3,"Medical",1,1993,1,"Male",84,3,3,"Healthcare Representative",3,"Single",8633,13084,2,TRUE,FALSE,23,4,2,80,0,25,3,3,17,14,12,11,22,8,2.56010605614069,0.0137946214092364,0.0137946214092364,0.0137946214092364,0.068048651685723,0.0816933696593782,0.103108178949339,0.157762828722797,0.157762828722797,0.178194473660247
33,FALSE,"Non-Travel",1313,"Research & Development",1,2,"Medical",1,1994,2,"Male",59,2,1,"Laboratory Technician",3,"Divorced",2008,20439,1,TRUE,FALSE,12,3,3,80,3,1,2,2,1,1,0,0,32,0,4.08698227678898,0.0232947436917732,0.0232947436917732,0.0232947436917732,0.124382636102031,0.17024273184564,0.177671303274212,0.187099874702783,0.187099874702783,0.215349874702783
38,FALSE,"Travel_Rarely",1321,"Sales",1,4,"Life Sciences",1,1995,4,"Male",86,3,2,"Sales Executive",2,"Married",4440,7636,0,TRUE,FALSE,15,3,1,80,2,16,3,3,15,13,5,8,22,1,2.52764968198292,0,0,0,0.00726138275433605,0.00935508904804234,0.0113872742541406,0.0160524789325032,0.0160524789325032,0.0275873329673572
31,FALSE,"Travel_Rarely",1154,"Sales",2,2,"Life Sciences",1,1996,1,"Male",54,3,1,"Sales Representative",3,"Married",3067,6393,0,TRUE,FALSE,19,3,3,80,1,3,1,3,2,2,1,2,28,1,13.0779942822721,0.00354573407740574,0.00354573407740574,0.00354573407740574,0.0632922804320035,0.101817223561816,0.211152629942501,0.322766033480827,0.322766033480827,0.39471913593393
38,FALSE,"Travel_Frequently",508,"Research & Development",6,4,"Life Sciences",1,1997,1,"Male",72,2,2,"Manufacturing Director",3,"Married",5321,14284,2,TRUE,FALSE,11,3,4,80,1,10,1,3,8,3,7,7,28,2,1.09935097849903,0.00037037037037037,0.00037037037037037,0.00037037037037037,0.0117833813660332,0.0147606230814328,0.0170604066312164,0.025361529313144,0.025361529313144,0.0300672680188827
41,FALSE,"Travel_Rarely",642,"Research & Development",1,3,"Life Sciences",1,1999,4,"Male",76,3,1,"Research Scientist",4,"Married",2782,21412,3,TRUE,FALSE,22,4,1,80,1,12,3,3,5,3,1,0,29,7,3.33993466752718,0.000454545454545455,0.000454545454545455,0.000454545454545455,0.00273039460539461,0.00349962537462538,0.00349962537462538,0.00349962537462538,0.00349962537462538,0.00349962537462538
47,FALSE,"Non-Travel",1162,"Research & Development",1,1,"Medical",1,2000,3,"Female",98,3,3,"Research Director",2,"Married",11957,17231,0,TRUE,FALSE,18,3,1,80,2,14,3,1,13,8,5,12,33,1,0.159090868285775,0,0,0,0.00296918767507003,0.00296918767507003,0.00613266702562032,0.006658982815094,0.006658982815094,0.009158982815094
35,FALSE,"Travel_Rarely",1490,"Research & Development",11,4,"Medical",1,2003,4,"Male",43,3,1,"Laboratory Technician",3,"Married",2660,20232,7,TRUE,TRUE,11,3,3,80,1,5,3,3,2,2,2,2,30,3,19.327521004512,0.018678298077061,0.018678298077061,0.018678298077061,0.126952583072049,0.169621378571879,0.242686122436545,0.267317255192678,0.267317255192678,0.368742954493377
22,FALSE,"Travel_Rarely",581,"Research & Development",1,2,"Life Sciences",1,2007,4,"Male",63,3,1,"Research Scientist",3,"Single",3375,17624,0,TRUE,FALSE,12,3,4,80,0,4,2,4,3,2,1,2,18,1,7.4204632142243,0.00710625134763066,0.00710625134763066,0.00710625134763066,0.0516661166982754,0.0626504684363356,0.0701226906585578,0.0834437394927645,0.0834437394927645,0.18971799546555
35,FALSE,"Travel_Rarely",1395,"Research & Development",9,4,"Medical",1,2008,2,"Male",48,3,2,"Research Scientist",3,"Single",5098,18698,1,TRUE,FALSE,19,3,2,80,0,10,5,3,10,7,0,8,25,0,7.4204632142243,0.000476190476190476,0.000476190476190476,0.000476190476190476,0.0103231417372697,0.022894522758496,0.0233293053671916,0.0298064295501981,0.0298064295501981,0.0316397628835315
33,FALSE,"Travel_Rarely",501,"Research & Development",15,2,"Medical",1,2009,2,"Female",95,3,2,"Healthcare Representative",4,"Married",4878,21653,0,TRUE,TRUE,13,3,1,80,1,10,6,3,9,7,8,1,23,1,3.50197859697609,0.00148658582796514,0.00148658582796514,0.00148658582796514,0.0175622067827421,0.0388580268299419,0.0521461624988825,0.0612622712353473,0.0612622712353473,0.0666544387083971
32,FALSE,"Travel_Rarely",267,"Research & Development",29,4,"Life Sciences",1,2010,3,"Female",49,2,1,"Laboratory Technician",2,"Single",2837,15919,1,TRUE,FALSE,13,3,3,80,0,6,3,3,6,2,4,1,26,0,14.1292992528747,0.0134752704733215,0.0134752704733214,0.0134752704733214,0.0450226637654314,0.0687624661460872,0.0704430217016428,0.0972752034088244,0.0972752034088244,0.130193091076712
40,FALSE,"Travel_Rarely",543,"Research & Development",1,4,"Life Sciences",1,2012,1,"Male",83,3,1,"Laboratory Technician",4,"Married",2406,4060,8,TRUE,FALSE,19,3,3,80,2,8,3,2,1,0,0,0,32,7,5.54946118254275,0.00428129369658605,0.00428129369658605,0.00428129369658605,0.114281327619584,0.186375055770032,0.221369887520669,0.276388692245356,0.276388692245356,0.292249803356467
32,FALSE,"Travel_Rarely",234,"Sales",1,4,"Medical",1,2013,2,"Male",68,2,1,"Sales Representative",2,"Married",2269,18024,0,TRUE,FALSE,14,3,2,80,1,3,2,3,2,2,2,2,29,1,13.0779942822721,0.0100820904935576,0.0100820904935576,0.0100820904935576,0.0815779332155444,0.128988251775553,0.210617650154952,0.272276380313682,0.272276380313682,0.31130415809146
39,FALSE,"Travel_Rarely",116,"Research & Development",24,1,"Life Sciences",1,2014,1,"Male",52,3,2,"Research Scientist",4,"Single",4108,5340,7,TRUE,FALSE,13,3,1,80,0,18,2,3,7,7,1,7,21,11,7.4204632142243,0.00958905342338602,0.00958905342338602,0.00958905342338602,0.0389756804683707,0.0528604078519337,0.0726894248811796,0.120321395207035,0.120321395207035,0.139602085105372
38,FALSE,"Travel_Rarely",201,"Research & Development",10,3,"Medical",1,2015,2,"Female",99,1,3,"Research Director",3,"Married",13206,3376,3,TRUE,FALSE,12,3,1,80,1,20,3,3,18,16,1,11,18,2,0.182314836703639,0,0,0,0.00186666666666667,0.00258095238095238,0.00301573498964803,0.00399659623366717,0.00399659623366717,0.00399659623366717
32,FALSE,"Travel_Rarely",801,"Sales",1,4,"Marketing",1,2016,3,"Female",48,3,3,"Sales Executive",4,"Married",10422,24032,1,TRUE,FALSE,19,3,3,80,2,14,3,3,14,10,5,7,18,0,2.52764968198292,0,0,0,0.00220238095238095,0.00260238095238095,0.00471463608854913,0.00527019164410469,0.00527019164410469,0.00887336624727929
37,FALSE,"Travel_Rarely",161,"Research & Development",10,3,"Life Sciences",1,2017,3,"Female",42,4,3,"Research Director",4,"Married",13744,15471,1,TRUE,TRUE,25,4,1,80,1,16,2,3,16,11,6,8,21,0,0.55407759371163,0,0,0,0.000714285714285714,0.000714285714285714,0.00450674231045075,0.00594403118481056,0.00594403118481056,0.0106703129290456
25,FALSE,"Travel_Rarely",1382,"Sales",8,2,"Other",1,2018,1,"Female",85,3,2,"Sales Executive",3,"Divorced",4907,13684,0,TRUE,TRUE,22,4,2,80,1,6,3,2,5,3,0,4,19,1,7.42969380975505,0.00884420899765925,0.00884420899765925,0.00884420899765925,0.0358544285176984,0.128582458890206,0.148513445988763,0.191271244753989,0.191271244753989,0.22653501753092
52,FALSE,"Non-Travel",585,"Sales",29,4,"Life Sciences",1,2019,1,"Male",40,3,1,"Sales Representative",4,"Divorced",3482,19788,2,TRUE,FALSE,15,3,2,80,2,16,3,2,9,8,0,0,36,7,9.63148116356464,0.00445482498649665,0.00445482498649665,0.00445482498649665,0.0584830254168661,0.102165393565088,0.195857027052,0.268652970272866,0.268652970272866,0.329356072725968
44,FALSE,"Travel_Rarely",1037,"Research & Development",1,3,"Medical",1,2020,2,"Male",42,3,1,"Research Scientist",4,"Single",2436,13422,6,TRUE,TRUE,12,3,3,80,0,6,2,3,4,3,1,2,38,2,22.5517159014684,0.0400101618307033,0.0400101618307033,0.0400101618307033,0.193061859334734,0.281388270802224,0.403197360104735,0.531153012295681,0.531153012295681,0.813891107533776
21,FALSE,"Travel_Rarely",501,"Sales",5,1,"Medical",1,2021,3,"Male",58,3,1,"Sales Representative",1,"Single",2380,25479,1,TRUE,TRUE,11,3,4,80,0,2,6,3,2,2,1,2,19,0,88.3044852590456,0.047238981817183,0.047238981817183,0.047238981817183,0.28879920074569,0.429186897549941,0.746285002618247,0.881621776955021,0.881621776955021,1.20941939600264
39,FALSE,"Non-Travel",105,"Research & Development",9,3,"Life Sciences",1,2022,4,"Male",87,3,5,"Manager",4,"Single",19431,15302,2,TRUE,FALSE,13,3,3,80,0,21,3,2,6,0,1,3,18,15,0.757922444162784,0,0,0,0,0,0,0,0,0.00640335541651331
23,TRUE,"Travel_Frequently",638,"Sales",9,3,"Marketing",1,2023,4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,TRUE,FALSE,19,3,1,80,1,1,3,2,1,0,1,0,22,0,13.0779942822721,0.0439011259825006,0.0439011259825006,0.0439011259825006,0.343665664353773,0.412953797531225,0.465981686309113,0.491005495832923,0.491005495832923,0.527783273610701
36,FALSE,"Travel_Rarely",557,"Sales",3,3,"Medical",1,2024,1,"Female",94,2,3,"Sales Executive",4,"Married",7644,12695,0,TRUE,FALSE,19,3,3,80,2,10,2,3,9,7,3,4,26,1,2.52764968198292,0.00395027195027195,0.00395027195027195,0.00395027195027195,0.0274997489885793,0.0342298847143672,0.0375873883218708,0.0444939195987582,0.0444939195987582,0.0477345211025176
36,FALSE,"Travel_Frequently",688,"Research & Development",4,2,"Life Sciences",1,2025,4,"Female",97,3,2,"Manufacturing Director",2,"Divorced",5131,9192,7,TRUE,FALSE,13,3,2,80,3,18,3,3,4,2,0,2,18,14,0.706498986396059,0,0,0,0.0100629868118999,0.0181172927271898,0.0262523837993518,0.0273079393549073,0.0273079393549073,0.0596780733059236
56,FALSE,"Non-Travel",667,"Research & Development",1,4,"Life Sciences",1,2026,3,"Male",57,3,2,"Healthcare Representative",3,"Divorced",6306,26236,1,TRUE,FALSE,21,4,1,80,1,13,2,2,13,12,1,9,43,0,0.972508955468153,0,0,0,0,0.000384615384615385,0.000384615384615385,0.000784615384615385,0.000784615384615385,0.000784615384615385
29,TRUE,"Travel_Rarely",1092,"Research & Development",1,4,"Medical",1,2027,1,"Male",36,3,1,"Research Scientist",4,"Married",4787,26124,9,TRUE,TRUE,14,3,2,80,3,4,3,4,2,2,2,2,25,2,7.72917295681218,0.00516256725394656,0.00516256725394656,0.00516256725394656,0.0606359489499748,0.205827971260384,0.275765947886441,0.303459041342693,0.303459041342693,0.545548404593821
42,FALSE,"Travel_Rarely",300,"Research & Development",2,3,"Life Sciences",1,2031,1,"Male",56,3,5,"Manager",3,"Married",18880,17312,5,TRUE,FALSE,11,3,1,80,0,24,2,2,22,6,4,14,18,2,0.390938537327142,0,0,0,0.00572158268226043,0.00572158268226043,0.00572158268226043,0.00929697950765726,0.00929697950765726,0.0102079106817463
56,TRUE,"Travel_Rarely",310,"Research & Development",7,2,"Technical Degree",1,2032,4,"Male",72,3,1,"Laboratory Technician",3,"Married",2339,3666,8,TRUE,FALSE,11,3,4,80,1,14,4,1,10,9,9,8,42,4,6.35956746097491,0.00806459343254672,0.00806459343254672,0.00806459343254672,0.157810880287334,0.233538104460836,0.238617580540312,0.2559963684191,0.2559963684191,0.335420971593703
41,FALSE,"Travel_Rarely",582,"Research & Development",28,4,"Life Sciences",1,2034,1,"Female",60,2,4,"Manufacturing Director",2,"Married",13570,5640,0,TRUE,FALSE,23,4,3,80,1,21,3,3,20,7,0,10,20,1,1.09935097849903,0.00037037037037037,0.00037037037037037,0.00037037037037037,0.0028874269005848,0.0028874269005848,0.00470061371377161,0.0103500187749414,0.0103500187749414,0.0110643044892271
36,FALSE,"Non-Travel",301,"Sales",15,4,"Marketing",1,2036,4,"Male",88,1,2,"Sales Executive",4,"Divorced",5406,10436,1,TRUE,FALSE,24,4,1,80,1,15,4,2,15,12,11,11,21,0,2.44468180820988,0,0,0,0.00107954545454545,0.00296090483590484,0.00389164076664077,0.0161575288195998,0.0161575288195998,0.0161575288195998
41,FALSE,"Travel_Rarely",930,"Sales",3,3,"Life Sciences",1,2037,3,"Male",57,2,2,"Sales Executive",2,"Divorced",8938,12227,2,TRUE,FALSE,11,3,3,80,1,14,5,3,5,4,0,4,27,9,2.44468180820988,0,0,0,0.000384615384615385,0.000384615384615385,0.00167747252747253,0.00398249980154005,0.00398249980154005,0.00398249980154005
